MUNRO PLAINS,145.72372331,145.85420227,-17.87664954,-18.01787931
BURPENGARY,152.91781032,152.98275825,-27.12711779,-27.18606819
ELBOW VALLEY,152.07830286,152.26010143,-28.35235669,-28.46776831
SPEEDWELL,151.47652900,151.58407681,-26.03072718,-26.11059053
LYNAM,146.44507534,146.55882237,-19.25278596,-19.35425584
WITHCOTT,151.99331731,152.04114633,-27.49921625,-27.57665507
IBIS,144.92440019,145.22388207,-22.95628589,-23.21914560
GUMDALE,153.13797537,153.17688097,-27.48507836,-27.50531055
ILFRACOMBE,143.94865397,144.88549863,-23.01770286,-24.19743073
PIKEDALE,151.55071919,151.76407444,-28.56559623,-28.72154014
SPRINGBROOK,153.24576552,153.29745002,-28.13144237,-28.23987782
MOORANG,152.43252069,152.49590409,-27.88737302,-27.95792867
MENTMORE,148.65595809,148.76711334,-20.73063588,-20.83482903
PARKINSON,153.01523928,153.04621581,-27.62701748,-27.65915174
SOUTH TOWNSVILLE,146.81917176,146.84071902,-19.24923892,-19.27514771
COLLEGE VIEW,152.34404524,152.36265104,-27.53824385,-27.57316127
ROBINA,153.36282165,153.42048942,-28.04921858,-28.09292275
MOUNT LARCOM,150.95124180,151.05550665,-23.70843965,-23.81974140
COORADA,149.48517358,149.58327702,-24.81410572,-25.10227384
BOONARGA,150.68106091,150.75675517,-26.76747768,-26.85369395
VERESDALE SCRUB,152.99607048,153.03755531,-27.89072080,-27.94251265
MOOMBRIA,145.05701083,145.05701083,-24.11104160,-24.11104160
SAXBY,142.42230950,142.92902693,-19.62060388,-19.94726410
TARANGANBA,150.74673437,150.76302465,-23.14412032,-23.15916509
PINE HILLS,149.89952049,149.98975100,-26.87470006,-26.95602316
WONBAH FOREST,151.57477431,151.64981890,-24.96418044,-25.04833625
WONGLEPONG,153.14111911,153.17577241,-27.95941476,-27.98024375
RACECOURSE,149.12544274,149.15353024,-21.14573790,-21.19373298
TEWANTIN,152.99492400,153.04903530,-26.37244041,-26.41671510
ASCOT,151.95287602,153.07821550,-27.42324980,-27.84585142
BELLS CREEK,153.05319275,153.09133468,-26.78479576,-26.85114263
ABERCORN,151.06165453,151.21438076,-25.10598740,-25.17131940
TAMBORINE MOUNTAIN,153.16055586,153.22467194,-27.89594286,-28.00084744
UPPER FLAGSTONE,151.95802614,152.04598553,-27.61172421,-27.64993041
LONG FLAT,152.64967916,152.67031422,-26.25351481,-26.28052588
ROCHE CREEK,149.96315451,150.31817140,-25.95802963,-26.16755731
BELLBOWRIE,152.86059836,152.90485044,-27.54799471,-27.56836120
OAKEY,151.64516527,151.78011918,-27.39660156,-27.51045164
MOUNT PERRY,151.48741264,151.78290255,-25.08757730,-25.28019692
BON ACCORD,151.64972676,151.67579371,-25.55768366,-25.60124765
GRANITE VALE,146.58210524,146.70474266,-19.39092482,-19.64146841
TOOMULLA,146.44989561,146.47504560,-19.07487264,-19.08572729
CARNEYS CREEK,152.47049373,152.60184997,-28.16376951,-28.26089875
MACALISTER,150.96938320,151.17863239,-26.94704270,-27.11903088
BUCKINGHAM,139.72246360,139.72246360,-22.34593429,-22.34593429
BURLEIGH WATERS,153.41973297,153.44615120,-28.06826247,-28.10190832
INGOLDSBY,152.23312343,152.29803655,-27.68714558,-27.77364712
QUEENTON,146.26251767,146.30033269,-20.06206665,-20.08961178
GINDORAN,151.53433763,151.67763679,-24.50002597,-24.69591366
BURBANK,153.13166327,153.19034268,-27.52479548,-27.60558311
PINJARRA HILLS,152.88809122,152.92411908,-27.52162715,-27.55402133
AMBY,148.11154347,148.23711995,-26.49113523,-26.59234534
LAGUNA QUAYS,148.65436298,148.68512049,-20.59890860,-20.65581126
SHELLY BEACH,153.14218680,153.14899531,-26.79265040,-26.79990558
EURIMBULA,151.61149612,151.82220200,-24.06709623,-24.25175828
NORTH ISIS,152.22185688,152.31430016,-25.12752832,-25.22000099
KUMBARILLA,150.81337613,150.96797135,-27.18678334,-27.34054675
MOUNT MOLLOY,145.30108356,145.47442272,-16.62211504,-16.71972497
YANDARAN,152.04602119,152.13980176,-24.60098904,-24.79850523
AGNES WATER,151.85649075,151.94675809,-24.19622132,-24.25974600
MOOGA,148.90639527,149.11917685,-26.24960436,-26.46147078
KALPOWAR,151.21618920,151.51402282,-24.65935912,-24.75661815
ROCHEDALE,153.10248110,153.14201142,-27.54547507,-27.59493235
LANSKEY,139.49607752,139.50166786,-20.68019898,-20.69350169
WATSONS CROSSING,151.28275832,151.35108218,-29.06701033,-29.17513847
MARYBOROUGH WEST,152.64742208,152.67720661,-25.48079027,-25.52083561
HAMPDEN,148.90460698,148.99740469,-21.04647131,-21.11841445
IDALIA,146.80416083,146.82226720,-19.29333823,-19.31675559
YANDILLA,151.30610950,151.44856142,-27.80027738,-27.90499305
HIGHBURY,142.62158106,142.93482272,-16.15826613,-16.24143768
ATKINSONS DAM,152.39266419,152.48552223,-27.39995194,-27.43755719
DIXALEA,150.21413949,150.40018935,-23.88631320,-24.04506469
GRANVILLE,152.70775861,152.75049748,-25.52258150,-25.56158026
NIVE,146.42327028,146.66218662,-25.31475905,-25.58359609
COOKTOWN,144.98138721,145.32844101,-15.14073331,-15.65535152
RATHDOWNEY,152.72738706,152.87798510,-28.14637119,-28.23183994
KALKIE,152.36903141,152.40223654,-24.82800529,-24.86414337
MOUNT CROSBY,152.77926327,152.84663086,-27.50948033,-27.55435272
THARGOMINDAH,143.81106505,143.82803690,-27.97919554,-27.99906608
PITURIE,138.03553457,138.35712761,-21.26658102,-21.71130262
WELSBY,153.15505981,153.17194284,-27.01200362,-27.02919769
AMBROSE,150.85042073,150.94970281,-23.77058667,-23.85573502
GODWIN BEACH,153.09842879,153.11487807,-27.07573180,-27.08928562
THE BLUFF,152.09157236,152.55326578,-27.16347097,-27.62614305
MOWBULLAN,151.59028269,151.63035971,-26.88561200,-26.90492371
MITCHELTON,152.95909385,152.98225635,-27.39744668,-27.42322478
PIMLICO,146.78436705,146.79206395,-19.27194224,-19.29106651
COWAN COWAN,153.36496738,153.36712015,-27.12295880,-27.12821611
SPRINGWOOD,153.12279531,153.15123624,-27.60814776,-27.63446605
BOONOOROO PLAINS,152.73715641,152.85971639,-25.54193620,-25.65127670
DALBEG,147.27687551,147.30630804,-20.17928796,-20.30629794
GILSTON,153.28643165,153.32096071,-28.00930845,-28.04895190
EAST INNISFAIL,146.03176164,146.04065981,-17.52501314,-17.53925226
WROTHAM,143.86572981,144.00701171,-16.46776639,-16.66231133
SANDIFORD,149.08034002,149.13250087,-21.21596517,-21.27611406
MOUNT RASCAL,151.90541076,151.92558288,-27.61919520,-27.65017370
TUNGAMULL,150.65191060,150.74437965,-23.28488280,-23.36822790
GLENDEN,148.05153359,148.17063306,-21.34006871,-21.41058794
NORTH MALENY,152.85380276,152.89173291,-26.68686642,-26.76224384
TAKURA,152.67225237,152.75824601,-25.26568196,-25.34732235
NEWPORT,153.07500528,153.10516366,-27.20093676,-27.21890865
BUNDABERG CENTRAL,152.34461020,152.35899361,-24.86237566,-24.87368910
DANDEROO,152.21796598,152.24078090,-28.23781472,-28.26625107
UNDERWOOD,153.10201526,153.12248731,-27.59352399,-27.62027217
LEICHHARDT,152.72592536,152.74491196,-27.61468901,-27.62922750
PAULS POCKET,148.41320109,148.44920558,-20.47011936,-20.49989632
HAMILTON,153.04747122,153.08902778,-27.43134642,-27.44557585
FRANKFIELD,146.90901200,147.33859328,-21.92449535,-22.56579226
MIGHELL,146.00666264,146.03031089,-17.52793632,-17.55177050
CLEAR ISLAND WATERS,153.38746014,153.40761711,-28.03150752,-28.05526637
MURRIGAL,145.86737165,145.92385523,-18.01769532,-18.07240376
NOOSAVILLE,153.02871730,153.08082079,-26.39410875,-26.43007832
HUMPHERY,151.42793715,151.49790642,-25.58277822,-25.62806199
CASTLE HILL,146.79028870,146.80464744,-19.24525654,-19.25939143
GEEBUNG,153.03397912,153.05952023,-27.36178824,-27.38205545
DUTTON RIVER,143.45076927,144.28695522,-20.35271545,-20.88944174
COMET,148.26665485,148.82475030,-23.43990577,-23.80046424
TARAWERA,149.60807974,149.85876089,-28.00228211,-28.22415266
MILFORD,152.68072821,152.73394775,-28.00914802,-28.05162532
PRINCE HENRY HEIGHTS,151.98499328,151.99955315,-27.54880609,-27.55686165
AUBIGNY,151.62646208,151.70356747,-27.46922259,-27.55234540
POZIERES,151.82793436,151.91100527,-28.47289155,-28.58379681
BULGUN,145.92176381,145.94096254,-17.87745672,-17.91227913
YANGAN,152.16149134,152.24975750,-28.17461339,-28.23003547
GUNNEWIN,148.40468971,148.77398714,-25.91549833,-26.06497731
BETHANIA,153.14066427,153.16949453,-27.67245719,-27.70417862
PARADISE POINT,153.37907922,153.41048334,-27.86745850,-27.89162917
BURRUM TOWN,152.57823899,152.59396736,-25.32151164,-25.33387324
VICTORIA HILL,151.75856070,151.83121075,-27.99053575,-28.04454894
SURBITON,146.43544415,146.83456730,-22.80340686,-23.46285184
VILLENEUVE,152.61977015,152.64993194,-26.93596372,-26.96406145
BEMERSIDE,146.15107720,146.23788820,-18.52660231,-18.59202380
POINT LOOKOUT,153.51271800,153.54369523,-27.42253657,-27.43903250
ABBEYWOOD,151.61829519,151.66826975,-26.07576281,-26.14218110
PINEVALE,148.80100331,148.84549185,-21.24407027,-21.32723560
WOODY POINT,153.09310956,153.11013713,-27.24895187,-27.26322600
SCRUBBY MOUNTAIN,151.54755667,151.62795491,-27.73440772,-27.79786435
EURAMO,145.85652160,145.94290003,-17.97769165,-18.02749481
KINBOMBI,152.10633614,152.23310872,-26.13801312,-26.28413690
JINGHI,151.00822449,151.20162801,-26.55001059,-26.73855875
SOUTH MISSION BEACH,146.08154822,146.09576434,-17.91360954,-17.96573237
ST HELENS BEACH,148.75802504,148.84636053,-20.82262463,-20.88135311
TRINITY BEACH,145.68070970,145.70968452,-16.77854481,-16.81162323
DARADGEE,145.97898670,146.01990392,-17.46465187,-17.49311578
TOGARA,148.58282240,148.75454915,-23.81316191,-24.16733947
WELCOME CREEK,152.22340325,152.30817609,-24.74181579,-24.80080257
RAVENSWOOD,146.45080125,147.28812632,-19.84535145,-20.62331017
GRACEMERE,150.40324501,150.51281551,-23.40655465,-23.50073166
HODGSON,148.60280121,148.65823178,-26.53857928,-26.57899393
KINGS BEACH,153.13681315,153.15003987,-26.79832178,-26.80586500
SOUTHWOOD,149.84017006,150.18070000,-27.70599798,-27.97697615
SOUTH BRISBANE,153.00803050,153.03048563,-27.46952912,-27.48981459
ANDURAMBA,152.04477203,152.22489317,-26.96392293,-27.20056301
DUNDATHU,152.69687527,152.75232579,-25.45730280,-25.48215844
EURONG,153.12281790,153.12702721,-25.50863517,-25.51922193
ISLA,149.85593300,150.19403031,-24.92610463,-25.34405395
YANDINA,152.93238778,152.98787598,-26.54910066,-26.58123159
BRACKEN RIDGE,153.01393422,153.05049100,-27.30386986,-27.33262391
GLEN ECHO,152.34447147,152.45144899,-25.86919959,-25.96857116
REGENCY DOWNS,152.42098673,152.46262171,-27.50529619,-27.55528139
DALMA,150.18273486,150.27411091,-23.30527665,-23.40946151
BOULIA,139.84066691,139.94781635,-22.85644252,-22.91491986
WAUGH POCKET,145.92073470,145.95428675,-17.43212365,-17.46852820
CURRAJONG,146.76958674,146.78826865,-19.27018204,-19.28116712
HERVEY RANGE,146.34831077,146.58417965,-19.29784977,-19.42732003
GORDONSTONE,148.06139471,148.21856001,-23.22960626,-23.39469536
FRASER ISLAND,153.01862825,153.35763020,-24.73098034,-25.50358779
MERMAID WATERS,153.40694420,153.43711324,-28.03578081,-28.06846271
PACIFIC PINES,153.29730311,153.33694702,-27.92434581,-27.95430181
SANDY CAMP,151.75960151,151.86925203,-27.94803978,-27.99872050
JAMBOREE HEIGHTS,152.92759985,152.94043316,-27.55044162,-27.56223574
NEVILTON,151.95120796,151.99683814,-27.87228020,-27.89679098
CRYSTAL BROOK,148.39377470,148.56529571,-20.34385497,-20.41253609
CABOONBAH,152.46457729,152.52095174,-27.13235986,-27.16639154
DJARAWONG,145.96092239,145.99456957,-17.85284076,-17.87366065
MCEWENS BEACH,149.16734654,149.20727610,-21.23319092,-21.25480499
MOSQUITO CREEK,151.22062954,151.41959895,-28.16187838,-28.35495158
MAIDENWELL,151.73450172,151.83166952,-26.80235838,-26.87787148
SLACKS CREEK,153.11670132,153.16340618,-27.61517093,-27.66090386
REDBANK,152.85941065,152.88387448,-27.58480614,-27.62684352
RICHLANDS,152.93833485,152.96635238,-27.57469086,-27.60310514
SOUTH KOLAN,152.09884982,152.25203959,-24.87402385,-24.99307497
NORTH BRANCH,151.57304295,152.35184024,-27.78728761,-28.04755773
MANUNDA,145.73808892,145.76104096,-16.90394831,-16.93070573
BLACKBUTT SOUTH,152.05759069,152.11916574,-26.89366869,-26.92259669
BEATRICE,145.56783175,145.63263680,-17.52927803,-17.58644706
MANAPOURI,151.96400154,152.02478543,-27.83994947,-27.87644427
EMU VALE,152.21845572,152.42896052,-28.17200395,-28.25957580
EAST DEEP CREEK,152.69202591,152.74431194,-26.17548320,-26.22135992
GOOLMAN,152.73901868,152.79248030,-27.70668200,-27.75298578
BALL BAY,148.97048179,149.01197536,-20.90184397,-20.94849362
TUMMAVILLE,151.38576526,151.57211702,-27.79109947,-27.99458680
MOTHAR MOUNTAIN,152.69706995,152.80065991,-26.20820570,-26.31789093
THURSDAY ISLAND,142.20705766,142.23062976,-10.56942667,-10.58787867
PATRICK,145.20951736,145.43624922,-23.64404915,-23.89175853
WONGALING BEACH,146.08031210,146.09940903,-17.88474192,-17.92612965
ORANGE CREEK,150.22640886,150.48000708,-24.24536163,-24.42883506
YEERONGPILLY,153.00503990,153.02434389,-27.52079501,-27.54094778
DUGANDAN,152.64347719,152.71300258,-27.99754041,-28.04489736
MASIG ISLAND,143.40980500,143.41723600,-9.74899800,-9.75316000
DUCHESS,139.57906899,139.99710003,-20.95460404,-21.58177112
MILBONG,152.70539957,152.75461901,-27.85443372,-27.91299232
ALOOMBA,145.79103348,145.94200138,-17.09705309,-17.21415752
IAMA ISLAND,142.76932061,142.77495400,-9.89984360,-9.90105880
BEERBURRUM,152.86664952,153.06389286,-26.92956563,-26.98241737
PROMISEDLAND,152.08504403,152.19563977,-25.03777377,-25.14206483
RULES BEACH,151.99051046,152.04976284,-24.46363270,-24.52330579
NORLEY,143.86495034,143.86495034,-27.79632490,-27.79632490
COTSWOLD HILLS,151.87788373,151.90753498,-27.51207741,-27.53501555
EVORA,145.39489397,145.52981629,-24.11858124,-24.13928694
MOURILYAN HARBOUR,146.07193500,146.12759496,-17.57482780,-17.61093351
KAWUNGAN,152.83461424,152.85919182,-25.29159886,-25.32343440
LAKE TINAROO,145.54899691,145.62835027,-17.16241890,-17.25593358
RYEFORD,151.77353185,151.85397704,-27.91499317,-27.95018505
SANDGATE,153.04968329,153.07776719,-27.30709612,-27.32751676
BOLWARRA,144.01883216,144.01883216,-17.28346406,-17.28346406
MOUNT WALKER,152.52122473,152.58008746,-27.74324960,-27.81344973
WYNNUM,153.15249160,153.18331198,-27.42252973,-27.45603028
BUCKLAND,147.36301206,147.82915061,-24.40572847,-24.72698922
WOOLLOONGABBA,153.02566057,153.04774276,-27.48453880,-27.50169417
CABOOLTURE SOUTH,152.93062937,152.96653650,-27.08717770,-27.10085319
TUCHEKOI,152.72342193,152.79223602,-26.38032407,-26.43669952
MANSFIELD,153.09256966,153.11932620,-27.51777781,-27.54681522
NORMAN PARK,153.04944310,153.07698906,-27.46998746,-27.48731478
WILLS,139.92971800,140.26408978,-23.01131291,-23.23583900
INALA,152.95702250,152.98826132,-27.57337617,-27.60895426
BONGAREE,153.14869719,153.18109510,-27.06302100,-27.09737185
IRONGATE,151.48309723,151.55230359,-27.59582301,-27.68203772
UPPER DARADGEE,145.93403795,145.98232551,-17.50107490,-17.54396722
MORINISH SOUTH,149.93196864,150.14654844,-23.27293376,-23.43827632
CRANBROOK,146.74021714,146.76169669,-19.29303767,-19.31666200
SUNNYBANK,153.03910207,153.07543384,-27.56952572,-27.59010805
JANDOWAE,151.05326480,151.27286820,-26.65602590,-26.80348029
MUDJIMBA,153.08335789,153.10073071,-26.60855318,-26.62996272
NUTGROVE,151.73699833,151.77828216,-27.01835097,-27.07903208
HERSTON,153.01490783,153.02963029,-27.44199228,-27.45702867
FARNBOROUGH,150.69569819,150.77270079,-22.99843223,-23.09455131
ALDERLEY,152.99263031,153.00879348,-27.41288968,-27.43539607
GLENVALE,151.86306601,151.91701460,-27.55044555,-27.58608519
COOROY,152.86814856,152.93601130,-26.38306641,-26.46634372
ELLIS BEACH,145.64426663,145.66178297,-16.72538874,-16.73722910
PORT OF BRISBANE,153.15466310,153.19175003,-27.35610236,-27.42052797
CAMP HILL,153.06315521,153.08801963,-27.48136190,-27.51062326
KARANA DOWNS,152.80372465,152.84025582,-27.52838916,-27.55658989
INGLESTONE,149.68323571,149.92735458,-27.47304504,-27.75867640
SANDRINGHAM,150.50600712,150.57206588,-23.17303658,-23.27054998
LUCINDA,146.28725700,146.34074219,-18.52251008,-18.55626817
NAMBOUR,152.93373648,152.97899126,-26.60898206,-26.64277388
ELAMAN CREEK,152.75970850,152.79845667,-26.70493472,-26.73450356
DURAH,150.86004019,151.04535809,-26.21163077,-26.43083499
COOLMUNDA,151.13610853,151.27848060,-28.35656082,-28.51505820
BARRINGHA,146.74353717,146.90680091,-19.49759337,-19.57464955
DJIRU,146.06275555,146.08399948,-17.86365080,-17.88232546
GARBUTT,146.74859910,146.78564136,-19.25057754,-19.28197522
GORDON PARK,153.02187829,153.03503439,-27.41156081,-27.42218905
GHEERULLA,152.75036254,152.85262196,-26.53311793,-26.62177080
YULABILLA,149.64484037,149.92378160,-26.96830424,-27.10413147
ALBINIA,148.23806447,148.57515199,-24.32066865,-24.59389441
YARGULLEN,151.56324312,151.62580871,-27.45730330,-27.50883498
BASILISK,145.98059389,145.99940662,-17.63919456,-17.66681328
CONJUBOY,144.54641723,144.75231749,-18.62030724,-18.88060771
BURRUM RIVER,152.54667822,152.62420714,-25.21708503,-25.32473639
MOUNT MOLAR,151.81172059,151.87910326,-27.86839129,-27.92368125
BLACK DUCK CREEK,152.15878459,152.27220980,-27.82680237,-27.94997437
MILLAA MILLAA,145.54135454,145.66587692,-17.45397603,-17.54224855
RUNNYMEDE,152.03034752,152.12517183,-26.51134089,-26.60565237
URANGAN,152.87333468,152.91177522,-25.28064554,-25.32505132
DUNWICH,153.39905789,153.41583401,-27.49063854,-27.50376548
MP CREEK,151.70004078,151.76251357,-26.26294379,-26.31593244
LESLIE DAM,151.85265225,151.94163617,-28.18144044,-28.32016476
FLAMETREE,148.74393024,148.75905418,-20.26432323,-20.28245571
LAKE MARY,150.56975773,150.67501540,-23.08183988,-23.14274379
MURPHYS CREEK,151.97548224,152.08684570,-27.43556458,-27.49485644
CABARLAH,151.96902791,152.01974513,-27.41594548,-27.46092930
WARENDA,140.50689404,140.50689404,-22.45102751,-22.45102751
MALARGA,152.03549773,152.20398103,-25.70760136,-25.86137417
KELSEY CREEK,148.43328174,148.59194487,-20.38731529,-20.46961282
REWAN,148.18159278,148.63026311,-24.77881828,-25.20237245
CHELMER,152.96799201,152.98757905,-27.50620909,-27.51953548
WOODGATE,152.41201126,152.59453862,-25.07529029,-25.17082739
DUNROBIN,145.76964366,146.38353721,-22.67995800,-22.98707204
KUNDA PARK,153.02560788,153.04726680,-26.65362693,-26.67185894
GUNDIAH,152.48041867,152.56470172,-25.80351323,-25.88645504
WARRABER ISLET,142.82262173,142.82748037,-10.20470285,-10.20758165
KOLONGA,151.62380966,151.73890399,-24.71162830,-24.84715661
EATON,146.03645849,146.05608921,-17.49692552,-17.51153114
YAAMBA,150.29238653,150.41477574,-23.09412792,-23.18594015
COONGOOLA,145.66818110,146.04694740,-27.49174723,-27.92918248
CORDALBA,152.18994565,152.22613072,-25.13948536,-25.17855375
ABBOTSFORD,151.95695585,152.05242744,-24.78902253,-24.87677424
DINGO BEACH,148.49311521,148.50998448,-20.08719535,-20.09523961
DELAN,152.02237204,152.08529887,-24.97875267,-25.04827541
ESKDALE,152.14588229,152.27822234,-27.08698288,-27.20608333
PILERWA,152.55501528,152.57453390,-25.59101935,-25.61417470
ELLESMERE,151.69203299,151.77417539,-26.70171694,-26.78224475
WILLOWVALE,151.98322139,152.06837991,-28.09930463,-28.16348056
OXFORD,148.47124365,149.10544192,-21.74442829,-22.04126649
MACHANS BEACH,145.73025160,145.75925317,-16.84629662,-16.86678255
NERANWOOD,153.29261895,153.31869871,-28.10870157,-28.12885115
NORTH IPSWICH,152.75327884,152.76834345,-27.57708568,-27.61152037
MOUNT OMMANEY,152.92514210,152.94174233,-27.53826857,-27.55245298
DAYBORO,152.79952823,152.85126183,-27.18150093,-27.21571141
RUNCORN,153.06269167,153.09501320,-27.58285143,-27.61250832
CURRA,152.51497545,152.66387436,-26.03568214,-26.11644780
ERUB ISLAND,143.77016920,143.77016920,-9.58709258,-9.58709258
CHERWELL,152.44866342,152.53128636,-25.21397684,-25.31116692
OAKENDEN,148.98146363,149.09695841,-21.28165920,-21.38340660
BALBERRA,149.09709021,149.19364996,-21.26547217,-21.33138017
GLEBE,150.00565730,150.29491352,-25.45175012,-25.67816251
HAWKINS CREEK,146.04590855,146.16448732,-18.53958528,-18.62930147
BONSHAW,151.27739902,151.35435757,-28.95912904,-29.06044764
THE NARROWS,150.88940973,150.95065215,-23.59167708,-23.65699732
HORSESHOE LAGOON,147.09929667,147.18011046,-19.50512792,-19.62807368
SANDSTONE POINT,153.11537374,153.14191640,-27.06374396,-27.08645439
GREAT SANDY STRAIT,152.90861179,152.95822778,-25.33998392,-25.61877843
WOODBINE,152.18691239,152.22144731,-27.76376604,-27.79220199
SOMME,151.76880778,151.83242679,-28.75581817,-28.80074575
HIVESVILLE,151.67794023,151.70155393,-26.15826195,-26.18992656
MUNGAR,152.57354652,152.61681092,-25.58257006,-25.61972734
ALICE RIVER,146.58930468,146.66259035,-19.31703765,-19.35983369
MELDALE,153.05190784,153.07752274,-27.02225377,-27.03836861
FOUR WAYS,140.19655780,140.55119170,-19.08671668,-19.54631931
ADVANCETOWN,153.25914040,153.30804462,-28.00321941,-28.11719621
TOOLARA FOREST,152.81780349,152.96873474,-25.97798149,-26.01313792
COWLEY BEACH,146.09416616,146.13187115,-17.61093917,-17.70357517
EATONS HILL,152.91159751,152.96087119,-27.32804337,-27.35312267
GIRRAWEEN,151.95179612,151.96080201,-28.82579751,-28.82625240
BARRINGUN,145.65823424,145.96825648,-28.75528867,-28.99668814
WEENGALLON,148.94472889,149.21538992,-28.20463482,-28.57819792
FLAXTON,152.84682664,152.88613340,-26.64074224,-26.67169131
OLD TALGAI,151.66475690,151.78612804,-27.99303872,-28.05395647
LAMB ISLAND,153.37307287,153.38805897,-27.61713108,-27.63158594
BURRA BURRI,150.96246027,151.11967884,-26.30299205,-26.55942071
DYSART,148.01780195,148.70554224,-22.12857883,-22.92830630
BLACKSWAMP,150.42211633,150.62048254,-26.51759017,-26.63674521
ST AGNES,151.89114545,151.97314428,-25.11581444,-25.15603251
DIDCOT,151.82314012,151.95043882,-25.42504565,-25.56796879
ELLINTHORP,151.91589513,151.92489994,-28.04566857,-28.05520597
CURRUMBIN VALLEY,153.34548616,153.45627072,-28.16162246,-28.24450137
SAUNDERS BEACH,146.59954129,146.61578872,-19.15447201,-19.16816713
DOWS CREEK,148.72597113,148.79289334,-21.07116741,-21.13622645
UPPER COOMERA,153.25265568,153.31321221,-27.83892976,-27.91577435
KILCOY,152.55422086,152.57144395,-26.92866221,-26.95236005
BANYO,153.06778222,153.09509703,-27.36526997,-27.39198398
SOMERSET,142.53410282,142.53620866,-10.69893555,-10.70383005
MUNRUBEN,153.00804438,153.05862772,-27.73215573,-27.76184467
CARINDALE,153.09767601,153.12568600,-27.48705713,-27.53584579
BYRNESTOWN,151.73620739,151.78704594,-25.48910657,-25.55731905
TAUNTON,151.75038607,151.84228326,-24.37838393,-24.46874888
VALE VIEW,151.87772142,151.91839807,-27.63821683,-27.68279836
MOUNT STANLEY,152.11572649,152.27176635,-26.49136925,-26.69697902
KAWL KAWL,151.70797550,151.74622905,-26.16466534,-26.20459682
DUNDOWRAN BEACH,152.73726983,152.79533433,-25.26840863,-25.28518236
BARNARD,149.59163110,149.83783466,-23.88791554,-24.15492081
LAKE MONDURAN,151.73092186,151.84982115,-24.77227427,-24.88672049
PACIFIC HAVEN,152.52801573,152.58333699,-25.22712289,-25.30064689
MACHINE CREEK,150.90099736,150.97010706,-23.79601178,-23.86732763
CLARAVILLE,141.61815587,142.06719348,-18.32446219,-18.88884073
TANNYMOREL,152.21237990,152.26732373,-28.26088288,-28.33500096
CRAIGNISH,152.70327985,152.75080496,-25.26822173,-25.29906052
BRACALBA,152.80948813,152.85519805,-26.97121737,-27.03135040
DUNKELD,147.74822240,148.30257483,-26.84397343,-27.45989913
GROOMSVILLE,151.91648740,152.00276167,-27.30673733,-27.38326032
COCONUTS,146.05791929,146.07043297,-17.49814264,-17.50694060
COPPABELLA,148.14381067,148.45374814,-21.81784147,-22.11807081
YAMANTO,152.72523139,152.76050199,-27.63696479,-27.66483911
BAROONDAH,149.05547503,149.19735380,-25.65915154,-25.79053523
BOULDERCOMBE,150.38409266,150.52127337,-23.44822643,-23.59811430
ENOGGERA RESERVOIR,152.83993575,152.93061993,-27.41754927,-27.44681074
UPPER LOCKYER,152.03938697,152.10588207,-27.47184054,-27.49759267
CYNTHIA,151.03514768,151.20928141,-25.16058540,-25.24662224
GOLDFIELDS,151.63982129,151.78417058,-28.40711239,-28.56415538
EUROMBAH,149.27380437,149.65674928,-25.73053621,-25.99274173
FERNEY,152.61445256,152.63314240,-25.59434639,-25.63132063
DIDDILLIBAH,152.98959511,153.05361938,-26.63484892,-26.66147870
STONELEIGH,151.60570057,151.64841741,-27.61157605,-27.69456551
ARUNDEL,153.33885149,153.38992490,-27.92290738,-27.95887923
AMBER,144.29375573,144.29375573,-17.55462036,-17.55462036
TARGINNIE,151.04228681,151.12857506,-23.66721854,-23.82690809
LARK HILL,152.57958984,152.60711652,-27.51792585,-27.53015219
MUNGALLALA,147.32706270,147.61683540,-26.40120876,-26.54599556
SANDY RIDGES,152.00062273,152.06438785,-26.46373975,-26.57701366
GAYNDAH,151.57610752,151.69021072,-25.58523136,-25.66386998
COOROIBAH,152.95736517,153.03134491,-26.32247811,-26.37797703
BULLYARD,152.01452874,152.08041974,-24.91755746,-24.97601338
CORELLA,152.61746074,152.64517176,-26.09920112,-26.12240637
NOBBY,151.81632306,151.95971679,-27.80542437,-27.87664792
COBRABALL,150.59468647,150.66166453,-23.10707448,-23.17079030
EUMAMURRIN,148.62739976,148.95878353,-25.99669431,-26.34693474
MIRIAM VALE,151.53178536,151.59139165,-24.29941329,-24.37456204
BURKETOWN,139.47713792,139.66707162,-17.70205572,-17.91748858
GOGANGO,149.75703270,150.07984669,-23.41226818,-23.74061453
FIELDING,141.29052041,141.29052041,-18.83265347,-18.83265347
GOOMBUNGEE,151.80738486,151.88123040,-27.25244560,-27.35411643
NOOSA NORTH SHORE,152.99578055,153.07332258,-26.27453481,-26.39459906
WERIBONE,148.72161595,149.07126158,-27.10105272,-27.31501643
OGMORE,149.41736896,149.89631310,-22.46452257,-22.80748069
SPRING BLUFF,151.96876773,151.98387704,-27.46096674,-27.46830926
BIGGERA WATERS,153.37470876,153.40751881,-27.92199259,-27.93782143
ROUND HILL,151.82121521,151.88477791,-24.22572513,-24.37996287
DULULU,150.21092650,150.33773288,-23.80279619,-23.91119798
RIVERHILLS,152.89749290,152.92211952,-27.55640281,-27.56588530
PIMPAMA,153.26185755,153.37181872,-27.78752890,-27.84082492
MOUNT COLLIERY,152.26213475,152.39926396,-28.23144252,-28.30858697
